SID,SVOLT,SOV,TORN,SORN,TSN,TEMP,CURRENT
620,48.0,0.0,5,6,2-15-2953,0.0,-8.290755e-08
620,48.0,0.0,5,7,2-15-2953,0.0,-8.546878e-08
620,48.0,0.0,5,8,2-15-2953,0.0,-8.30001e-08
620,48.0,0.0,5,9,2-15-2953,0.0,-7.714271e-08
620,48.0,0.0,5,10,2-15-2953,0.0,-7.998371e-08
620,48.0,0.0,5,11,2-15-2953,0.0,-8.588598e-08
620,48.0,0.0,5,12,2-15-2953,0.0,-8.202895e-08
620,48.0,0.0,5,13,2-15-2953,0.0,-7.838811e-08
620,48.0,0.0,5,14,2-15-2953,0.0,-8.078285e-08
620,48.0,0.0,5,15,2-15-2953,0.0,-8.219612e-08
620,48.0,0.0,5,16,2-15-2953,0.0,-3.010989e-09
620,48.0,0.0,6,1,2-15-2954,0.0,-8.726877e-08
620,48.0,0.0,6,2,2-15-2954,0.0,-8.623197e-08
620,48.0,0.0,6,3,2-15-2954,0.0,-8.813215e-08
620,48.0,0.0,6,4,2-15-2954,0.0,-8.579475e-08
620,48.0,0.0,6,5,2-15-2954,0.0,-8.839049e-08
620,48.0,0.0,6,6,2-15-2954,0.0,-9.287186e-08
620,48.0,0.0,6,7,2-15-2954,0.0,-9.061047e-08
620,48.0,0.0,6,8,2-15-2954,0.0,-8.848165e-08
620,48.0,0.0,6,9,2-15-2954,0.0,-9.43887e-08
620,48.0,0.0,6,10,2-15-2954,0.0,-9.694646e-08
620,48.0,0.0,6,11,2-15-2954,0.0,-9.103388e-08
620,48.0,0.0,6,12,2-15-2954,0.0,-8.801196e-08
620,48.0,0.0,6,13,2-15-2954,0.0,-9.702861e-08
620,48.0,0.0,6,14,2-15-2954,0.0,-9.466221e-08
620,48.0,0.0,6,15,2-15-2954,0.0,-9.286085e-08
620,48.0,0.0,6,16,2-15-2954,0.0,-6.952585e-09
620,48.0,0.0,7,1,2-15-2955,0.0,-9.113277e-08
620,48.0,0.0,7,2,2-15-2955,0.0,-8.819578e-08
620,48.0,0.0,7,3,2-15-2955,0.0,-8.561107e-08
620,48.0,0.0,7,4,2-15-2955,0.0,-8.780753e-08
620,48.0,0.0,7,5,2-15-2955,0.0,-9.357861e-08
620,48.0,0.0,7,6,2-15-2955,0.0,-9.158929e-08
620,48.0,0.0,7,7,2-15-2955,0.0,-9.182351e-08
620,48.0,0.0,7,8,2-15-2955,0.0,-8.716037e-08
620,48.0,0.0,7,9,2-15-2955,0.0,-9.17924e-08
620,48.0,0.0,7,10,2-15-2955,0.0,-9.534894e-08
620,48.0,0.0,7,11,2-15-2955,0.0,-9.069552e-08
620,48.0,0.0,7,12,2-15-2955,0.0,-8.85121e-08
620,48.0,0.0,7,13,2-15-2955,0.0,-9.622477e-08
620,48.0,0.0,7,14,2-15-2955,0.0,-9.34681e-08
620,48.0,0.0,7,15,2-15-2955,0.0,-9.118042e-08
620,48.0,0.0,7,16,2-15-2955,0.0,-2.386247e-09
620,48.0,0.0,8,1,2-15-2956,0.0,-7.931026e-08
620,48.0,0.0,8,2,2-15-2956,0.0,-7.525088e-08
620,48.0,0.0,8,3,2-15-2956,0.0,-7.482128e-08
620,48.0,0.0,8,4,2-15-2956,0.0,-7.014509e-08
620,48.0,0.0,8,5,2-15-2956,0.0,-7.733894e-08
620,48.0,0.0,8,6,2-15-2956,0.0,-7.86637e-08
620,48.0,0.0,8,7,2-15-2956,0.0,-7.619786e-08
620,48.0,0.0,8,8,2-15-2956,0.0,-7.024039e-08
620,48.0,0.0,8,9,2-15-2956,0.0,-7.928951e-08
620,48.0,0.0,8,10,2-15-2956,0.0,-8.286055e-08
620,48.0,0.0,8,11,2-15-2956,0.0,-7.881228e-08
620,48.0,0.0,8,12,2-15-2956,0.0,-7.100225e-08
620,48.0,0.0,8,13,2-15-2956,0.0,-7.821199e-08
620,48.0,0.0,8,14,2-15-2956,0.0,-7.890756e-08
620,48.0,0.0,8,15,2-15-2956,0.0,-7.37769e-08
620,48.0,0.0,8,16,2-15-2956,0.0,-2.554274e-09
620,48.0,0.0,9,1,2-15-2957,0.0,-7.757654e-08
620,48.0,0.0,9,2,2-15-2957,0.0,-7.738243e-08
620,48.0,0.0,9,3,2-15-2957,0.0,-7.874038e-08
620,48.0,0.0,9,4,2-15-2957,0.0,-8.788908e-08
620,48.0,0.0,9,5,2-15-2957,0.0,-7.407451e-08
620,48.0,0.0,9,6,2-15-2957,0.0,-8.103635e-08
620,48.0,0.0,9,7,2-15-2957,0.0,-8.088373e-08
620,48.0,0.0,9,8,2-15-2957,0.0,-8.528298e-08
620,48.0,0.0,9,9,2-15-2957,0.0,-7.473003e-08
620,48.0,0.0,9,10,2-15-2957,0.0,-8.035945e-08
620,48.0,0.0,9,11,2-15-2957,0.0,-8.319697e-08
620,48.0,0.0,9,12,2-15-2957,0.0,-8.619543e-08
620,48.0,0.0,9,13,2-15-2957,0.0,-7.394674e-08
620,48.0,0.0,9,14,2-15-2957,0.0,-7.703223e-08
620,48.0,0.0,9,15,2-15-2957,0.0,-8.09763e-08
620,48.0,0.0,9,16,2-15-2957,0.0,-2.421151e-09
620,48.0,0.0,10,1,2-15-2958,0.0,-9.278694e-08
620,48.0,0.0,10,2,2-15-2958,0.0,-9.019671e-08
620,48.0,0.0,10,3,2-15-2958,0.0,-9.42381e-08
620,48.0,0.0,10,4,2-15-2958,0.0,-9.201196e-08
620,48.0,0.0,10,5,2-15-2958,0.0,-9.185169e-08
620,48.0,0.0,10,6,2-15-2958,0.0,-9.329595e-08
620,48.0,0.0,10,7,2-15-2958,0.0,-9.549454e-08
620,48.0,0.0,10,8,2-15-2958,0.0,-9.073204e-08
620,48.0,0.0,10,9,2-15-2958,0.0,-9.178603e-08
620,48.0,0.0,10,10,2-15-2958,0.0,-9.666256e-08
620,48.0,0.0,10,11,2-15-2958,0.0,-9.368279e-08
620,48.0,0.0,10,12,2-15-2958,0.0,-8.768593e-08
620,48.0,0.0,10,13,2-15-2958,0.0,-9.513951e-08
620,48.0,0.0,10,14,2-15-2958,0.0,-9.219704e-08
620,48.0,0.0,10,15,2-15-2958,0.0,-9.15782e-08
620,48.0,0.0,10,16,2-15-2958,0.0,3.858493e-10
620,48.0,0.0,11,1,2-15-2959,0.0,-8.668515e-08
620,48.0,0.0,11,2,2-15-2959,0.0,-9.325121e-08
620,48.0,0.0,11,3,2-15-2959,0.0,-9.016918e-08
620,48.0,0.0,11,4,2-15-2959,0.0,-8.720735e-08
620,48.0,0.0,11,5,2-15-2959,0.0,-8.769705e-08
620,48.0,0.0,11,6,2-15-2959,0.0,-9.52398e-08
620,48.0,0.0,11,7,2-15-2959,0.0,-9.145668e-08
620,48.0,0.0,11,8,2-15-2959,0.0,-8.718798e-08
620,48.0,0.0,11,9,2-15-2959,0.0,-9.43895e-08
620,48.0,0.0,11,10,2-15-2959,0.0,-9.390672e-08
620,48.0,0.0,11,11,2-15-2959,0.0,-9.125709e-08
620,48.0,0.0,11,12,2-15-2959,0.0,-8.716243e-08
620,48.0,0.0,11,13,2-15-2959,0.0,-9.15382e-08
620,48.0,0.0,11,14,2-15-2959,0.0,-9.021545e-08
620,48.0,0.0,11,15,2-15-2959,0.0,-8.774337e-08
620,48.0,0.0,11,16,2-15-2959,0.0,1.784382e-09
620,48.0,0.0,12,1,2-15-2960,0.0,-8.109991e-08
620,48.0,0.0,12,2,2-15-2960,0.0,-7.876248e-08
620,48.0,0.0,12,3,2-15-2960,0.0,-7.691067e-08
620,48.0,0.0,12,4,2-15-2960,0.0,-7.567568e-08
620,48.0,0.0,12,5,2-15-2960,0.0,-7.988217e-08
620,48.0,0.0,12,6,2-15-2960,0.0,-8.389456e-08
620,48.0,0.0,12,7,2-15-2960,0.0,-8.229829e-08
620,48.0,0.0,12,8,2-15-2960,0.0,-7.468036e-08
620,48.0,0.0,12,9,2-15-2960,0.0,-8.207036e-08
620,48.0,0.0,12,10,2-15-2960,0.0,-8.284817e-08
620,48.0,0.0,12,11,2-15-2960,0.0,-8.354644e-08
620,48.0,0.0,12,12,2-15-2960,0.0,-7.796957e-08
620,48.0,0.0,12,13,2-15-2960,0.0,-8.152609e-08
620,48.0,0.0,12,14,2-15-2960,0.0,-8.304153e-08
620,48.0,0.0,12,15,2-15-2960,0.0,-7.538626e-08
620,48.0,0.0,12,16,2-15-2960,0.0,2.917756e-09
620,48.0,0.0,13,1,2-16-2961,0.0,-7.703567e-08
620,48.0,0.0,13,2,2-16-2961,0.0,-7.849658e-08
620,48.0,0.0,13,3,2-16-2961,0.0,-7.716898e-08
620,48.0,0.0,13,4,2-16-2961,0.0,-7.888327e-08
620,48.0,0.0,13,5,2-16-2961,0.0,-8.272172e-08
620,48.0,0.0,13,6,2-16-2961,0.0,-8.221129e-08
620,48.0,0.0,13,7,2-16-2961,0.0,-7.924531e-08
620,48.0,0.0,13,8,2-16-2961,0.0,-7.418088e-08
620,48.0,0.0,13,9,2-16-2961,0.0,-7.860017e-08
620,48.0,0.0,13,10,2-16-2961,0.0,-7.830315e-08
620,48.0,0.0,13,11,2-16-2961,0.0,-7.797782e-08
620,48.0,0.0,13,12,2-16-2961,0.0,-7.158169e-08
620,48.0,0.0,13,13,2-16-2961,0.0,-7.705017e-08
620,48.0,0.0,13,14,2-16-2961,0.0,-7.29666e-08
620,48.0,0.0,13,15,2-16-2961,0.0,-7.552853e-08
620,48.0,0.0,13,16,2-16-2961,0.0,2.599297e-09
620,48.0,0.0,14,1,2-16-2962,0.0,-7.311932e-08
620,48.0,0.0,14,2,2-16-2962,0.0,-7.253564e-08
620,48.0,0.0,14,3,2-16-2962,0.0,-7.295494e-08
620,48.0,0.0,14,4,2-16-2962,0.0,-7.306267e-08
620,48.0,0.0,14,5,2-16-2962,0.0,-7.492556e-08
620,48.0,0.0,14,6,2-16-2962,0.0,-7.634569e-08
620,48.0,0.0,14,7,2-16-2962,0.0,-7.582003e-08
620,48.0,0.0,14,8,2-16-2962,0.0,-7.330719e-08
620,48.0,0.0,14,9,2-16-2962,0.0,-7.376581e-08
620,48.0,0.0,14,10,2-16-2962,0.0,-7.386873e-08
620,48.0,0.0,14,11,2-16-2962,0.0,-7.492554e-08
620,48.0,0.0,14,12,2-16-2962,0.0,-7.307786e-08
620,48.0,0.0,14,13,2-16-2962,0.0,-7.154376e-08
620,48.0,0.0,14,14,2-16-2962,0.0,-7.359591e-08
620,48.0,0.0,14,15,2-16-2962,0.0,-7.725677e-08
620,48.0,0.0,14,16,2-16-2962,0.0,2.706772e-09
620,48.0,0.0,15,1,2-16-2963,0.0,-7.964868e-08
620,48.0,0.0,15,2,2-16-2963,0.0,-8.203446e-08
620,48.0,0.0,15,3,2-16-2963,0.0,-7.953334e-08
620,48.0,0.0,15,4,2-16-2963,0.0,-7.74743e-08
620,48.0,0.0,15,5,2-16-2963,0.0,-7.809734e-08
620,48.0,0.0,15,6,2-16-2963,0.0,-8.310234e-08
620,48.0,0.0,15,7,2-16-2963,0.0,-8.159034e-08
620,48.0,0.0,15,8,2-16-2963,0.0,-7.695279e-08
620,48.0,0.0,15,9,2-16-2963,0.0,-7.621026e-08
620,48.0,0.0,15,10,2-16-2963,0.0,-7.928813e-08
620,48.0,0.0,15,11,2-16-2963,0.0,-8.138313e-08
620,48.0,0.0,15,12,2-16-2963,0.0,-7.923841e-08
620,48.0,0.0,15,13,2-16-2963,0.0,-7.121422e-08
620,48.0,0.0,15,14,2-16-2963,0.0,-7.495037e-08
620,48.0,0.0,15,15,2-16-2963,0.0,-7.846619e-08
620,48.0,0.0,15,16,2-16-2963,0.0,-1.60981e-09
620,48.0,0.0,16,1,0-0-0000,0.0,4.113809e-13
620,48.0,0.0,16,2,0-0-0000,0.0,5.963006e-13
620,48.0,0.0,16,3,0-0-0000,0.0,5.022055e-13
620,48.0,0.0,16,4,0-0-0000,0.0,3.261349e-13
620,48.0,0.0,16,5,0-0-0000,0.0,3.413264e-13
620,48.0,0.0,16,6,0-0-0000,0.0,4.816967e-13
620,48.0,0.0,16,7,0-0-0000,0.0,2.095341e-13
620,48.0,0.0,16,8,0-0-0000,0.0,4.080421e-13
620,48.0,0.0,16,9,0-0-0000,0.0,-2.640436e-13
620,48.0,0.0,16,10,0-0-0000,0.0,-2.508546e-12
620,48.0,0.0,16,11,0-0-0000,0.0,2.837523e-13
620,48.0,0.0,16,12,0-0-0000,0.0,4.906225e-13
620,48.0,0.0,16,13,0-0-0000,0.0,4.85376e-13
620,48.0,0.0,16,14,0-0-0000,0.0,4.791758e-13
620,48.0,0.0,16,15,0-0-0000,0.0,5.035683e-13
620,48.0,0.0,16,16,0-0-0000,0.0,5.102454e-13
620,55.0,7.0,1,1,2-14-3243,0.0,-1.237483e-05
620,55.0,7.0,1,2,2-14-3243,0.0,-1.189814e-05
620,55.0,7.0,1,3,2-14-3243,0.0,-1.195855e-05
620,55.0,7.0,1,4,2-14-3243,0.0,-1.11753e-05
620,55.0,7.0,1,5,2-14-3243,0.0,-1.271052e-05
620,55.0,7.0,1,6,2-14-3243,0.0,-1.447278e-05
620,55.0,7.0,1,7,2-14-3243,0.0,-1.2931e-05
620,55.0,7.0,1,8,2-14-3243,0.0,-1.27023e-05
620,55.0,7.0,1,9,2-14-3243,0.0,-1.119424e-05
620,55.0,7.0,1,10,2-14-3243,0.0,-1.304297e-05
620,55.0,7.0,1,11,2-14-3243,0.0,-1.37403e-05
620,55.0,7.0,1,12,2-14-3243,0.0,-1.294783e-05
620,55.0,7.0,1,13,2-14-3243,0.0,-1.33951e-05
620,55.0,7.0,1,14,2-14-3243,0.0,-1.395218e-05
620,55.0,7.0,1,15,2-14-3243,0.0,-1.425266e-05
620,55.0,7.0,1,16,2-14-3243,0.0,-2.785579e-09
620,55.0,7.0,2,1,2-14-3244,0.0,-1.157855e-05
620,55.0,7.0,2,2,2-14-3244,0.0,-1.230001e-05
620,55.0,7.0,2,3,2-14-3244,0.0,-1.273892e-05
620,55.0,7.0,2,4,2-14-3244,0.0,-1.268161e-05
620,55.0,7.0,2,5,2-14-3244,0.0,-1.205699e-05
620,55.0,7.0,2,6,2-14-3244,0.0,-1.161355e-05
620,55.0,7.0,2,7,2-14-3244,0.0,-1.204168e-05
620,55.0,7.0,2,8,2-14-3244,0.0,-1.248522e-05
620,55.0,7.0,2,9,2-14-3244,0.0,-1.186738e-05
620,55.0,7.0,2,10,2-14-3244,0.0,-1.27238e-05
620,55.0,7.0,2,11,2-14-3244,0.0,-1.239585e-05
620,55.0,7.0,2,12,2-14-3244,0.0,-1.209888e-05
620,55.0,7.0,2,13,2-14-3244,0.0,-1.326898e-05
620,55.0,7.0,2,14,2-14-3244,0.0,-1.303061e-05
620,55.0,7.0,2,15,2-14-3244,0.0,-1.182581e-05
620,55.0,7.0,2,16,2-14-3244,0.0,-3.051777e-10
620,55.0,7.0,3,1,2-14-3245,0.0,-1.568568e-05
620,55.0,7.0,3,2,2-14-3245,0.0,-1.557826e-05
620,55.0,7.0,3,3,2-14-3245,0.0,-1.656622e-05
620,55.0,7.0,3,4,2-14-3245,0.0,-1.71754e-05
620,55.0,7.0,3,5,2-14-3245,0.0,-1.636672e-05
620,55.0,7.0,3,6,2-14-3245,0.0,-1.578952e-05
620,55.0,7.0,3,7,2-14-3245,0.0,-1.63493e-05
620,55.0,7.0,3,8,2-14-3245,0.0,-1.747409e-05
620,55.0,7.0,3,9,2-14-3245,0.0,-1.477632e-05
620,55.0,7.0,3,10,2-14-3245,0.0,-1.582285e-05
620,55.0,7.0,3,11,2-14-3245,0.0,-1.632281e-05
620,55.0,7.0,3,12,2-14-3245,0.0,-1.451883e-05
620,55.0,7.0,3,13,2-14-3245,0.0,-1.28603e-05
620,55.0,7.0,3,14,2-14-3245,0.0,-1.556975e-05
620,55.0,7.0,3,15,2-14-3245,0.0,-1.612463e-05
620,55.0,7.0,3,16,2-14-3245,0.0,1.315395e-09
620,55.0,7.0,4,1,2-15-2952,0.0,-4.286741e-06
620,55.0,7.0,4,2,2-15-2952,0.0,-4.171189e-06
620,55.0,7.0,4,3,2-15-2952,0.0,-4.397951e-06
620,55.0,7.0,4,4,2-15-2952,0.0,-3.768822e-06
620,55.0,7.0,4,5,2-15-2952,0.0,-4.286846e-06
620,55.0,7.0,4,6,2-15-2952,0.0,-4.356139e-06
620,55.0,7.0,4,7,2-15-2952,0.0,-4.256851e-06
620,55.0,7.0,4,8,2-15-2952,0.0,-4.371669e-06
620,55.0,7.0,4,9,2-15-2952,0.0,-4.127023e-06
620,55.0,7.0,4,10,2-15-2952,0.0,-4.343347e-06
620,55.0,7.0,4,11,2-15-2952,0.0,-4.476381e-06
620,55.0,7.0,4,12,2-15-2952,0.0,-4.491867e-06
620,55.0,7.0,4,13,2-15-2952,0.0,-4.534935e-06
620,55.0,7.0,4,14,2-15-2952,0.0,-4.136485e-06
620,55.0,7.0,4,15,2-15-2952,0.0,-4.262387e-06
620,55.0,7.0,4,16,2-15-2952,0.0,-5.37767e-09
620,55.0,7.0,5,1,2-15-2953,0.0,-4.292043e-06
620,55.0,7.0,5,2,2-15-2953,0.0,-4.884447e-06
620,55.0,7.0,5,3,2-15-2953,0.0,-4.427419e-06
620,55.0,7.0,5,4,2-15-2953,0.0,-4.151022e-06
620,55.0,7.0,5,5,2-15-2953,0.0,-4.105636e-06
620,55.0,7.0,5,6,2-15-2953,0.0,-4.917581e-06
620,55.0,7.0,5,7,2-15-2953,0.0,-4.306892e-06
620,55.0,7.0,5,8,2-15-2953,0.0,-4.251513e-06
620,55.0,7.0,5,9,2-15-2953,0.0,-4.277361e-06
620,55.0,7.0,5,10,2-15-2953,0.0,-4.774691e-06
620,55.0,7.0,5,11,2-15-2953,0.0,-4.110471e-06
620,55.0,7.0,5,12,2-15-2953,0.0,-4.430525e-06
620,55.0,7.0,5,13,2-15-2953,0.0,-4.076794e-06
620,55.0,7.0,5,14,2-15-2953,0.0,-4.422277e-06
620,55.0,7.0,5,15,2-15-2953,0.0,-3.964494e-06
620,55.0,7.0,5,16,2-15-2953,0.0,-2.7025e-09
620,55.0,7.0,6,1,2-15-2954,0.0,-4.838668e-06
620,55.0,7.0,6,2,2-15-2954,0.0,-4.604172e-06
620,55.0,7.0,6,3,2-15-2954,0.0,-5.437882e-06
620,55.0,7.0,6,4,2-15-2954,0.0,-4.893167e-06
620,55.0,7.0,6,5,2-15-2954,0.0,-4.577324e-06
620,55.0,7.0,6,6,2-15-2954,0.0,-5.071411e-06
620,55.0,7.0,6,7,2-15-2954,0.0,-5.233699e-06
620,55.0,7.0,6,8,2-15-2954,0.0,-5.384343e-06
620,55.0,7.0,6,9,2-15-2954,0.0,-4.644984e-06
620,55.0,7.0,6,10,2-15-2954,0.0,-5.121491e-06
620,55.0,7.0,6,11,2-15-2954,0.0,-5.441367e-06
620,55.0,7.0,6,12,2-15-2954,0.0,-5.542181e-06
620,55.0,7.0,6,13,2-15-2954,0.0,-4.700262e-06
620,55.0,7.0,6,14,2-15-2954,0.0,-4.849072e-06
620,55.0,7.0,6,15,2-15-2954,0.0,-5.094704e-06
620,55.0,7.0,6,16,2-15-2954,0.0,-4.429672e-09
620,55.0,7.0,7,1,2-15-2955,0.0,-4.65181e-06
620,55.0,7.0,7,2,2-15-2955,0.0,-3.997818e-06
620,55.0,7.0,7,3,2-15-2955,0.0,-4.22419e-06
620,55.0,7.0,7,4,2-15-2955,0.0,-3.766826e-06
620,55.0,7.0,7,5,2-15-2955,0.0,-4.664547e-06
620,55.0,7.0,7,6,2-15-2955,0.0,-3.993932e-06
620,55.0,7.0,7,7,2-15-2955,0.0,-4.531038e-06
620,55.0,7.0,7,8,2-15-2955,0.0,-3.558362e-06
620,55.0,7.0,7,9,2-15-2955,0.0,-4.728484e-06
620,55.0,7.0,7,10,2-15-2955,0.0,-3.995579e-06
620,55.0,7.0,7,11,2-15-2955,0.0,-4.241542e-06
620,55.0,7.0,7,12,2-15-2955,0.0,-4.476468e-06
620,55.0,7.0,7,13,2-15-2955,0.0,-4.419497e-06
620,55.0,7.0,7,14,2-15-2955,0.0,-4.738898e-06
620,55.0,7.0,7,15,2-15-2955,0.0,-4.220388e-06
620,55.0,7.0,7,16,2-15-2955,0.0,-5.716109e-09
620,55.0,7.0,8,1,2-15-2956,0.0,-4.027031e-06
620,55.0,7.0,8,2,2-15-2956,0.0,-3.410174e-06
620,55.0,7.0,8,3,2-15-2956,0.0,-3.273912e-06
620,55.0,7.0,8,4,2-15-2956,0.0,-3.398139e-06
620,55.0,7.0,8,5,2-15-2956,0.0,-3.821305e-06
620,55.0,7.0,8,6,2-15-2956,0.0,-3.245034e-06
620,55.0,7.0,8,7,2-15-2956,0.0,-3.133144e-06
620,55.0,7.0,8,8,2-15-2956,0.0,-3.538698e-06
620,55.0,7.0,8,9,2-15-2956,0.0,-4.022222e-06
620,55.0,7.0,8,10,2-15-2956,0.0,-3.616977e-06
620,55.0,7.0,8,11,2-15-2956,0.0,-3.15818e-06
620,55.0,7.0,8,12,2-15-2956,0.0,-3.579441e-06
620,55.0,7.0,8,13,2-15-2956,0.0,-3.932433e-06
620,55.0,7.0,8,14,2-15-2956,0.0,-3.731428e-06
620,55.0,7.0,8,15,2-15-2956,0.0,-3.558261e-06
620,55.0,7.0,8,16,2-15-2956,0.0,-2.523834e-09
620,55.0,7.0,9,1,2-15-2957,0.0,-3.578722e-06
620,55.0,7.0,9,2,2-15-2957,0.0,-3.529258e-06
620,55.0,7.0,9,3,2-15-2957,0.0,-3.161467e-06
620,55.0,7.0,9,4,2-15-2957,0.0,-4.175115e-06
620,55.0,7.0,9,5,2-15-2957,0.0,-3.433804e-06
620,55.0,7.0,9,6,2-15-2957,0.0,-3.420952e-06
620,55.0,7.0,9,7,2-15-2957,0.0,-3.172975e-06
620,55.0,7.0,9,8,2-15-2957,0.0,-3.896515e-06
620,55.0,7.0,9,9,2-15-2957,0.0,-3.641662e-06
620,55.0,7.0,9,10,2-15-2957,0.0,-3.24819e-06
620,55.0,7.0,9,11,2-15-2957,0.0,-3.368771e-06
620,55.0,7.0,9,12,2-15-2957,0.0,-3.924731e-06
620,55.0,7.0,9,13,2-15-2957,0.0,-3.618958e-06
620,55.0,7.0,9,14,2-15-2957,0.0,-3.469553e-06
620,55.0,7.0,9,15,2-15-2957,0.0,-3.4218e-06
620,55.0,7.0,9,16,2-15-2957,0.0,-3.252058e-09
620,55.0,7.0,10,1,2-15-2958,0.0,-4.453414e-06
620,55.0,7.0,10,2,2-15-2958,0.0,-4.604255e-06
620,55.0,7.0,10,3,2-15-2958,0.0,-4.732653e-06
620,55.0,7.0,10,4,2-15-2958,0.0,-4.05802e-06
620,55.0,7.0,10,5,2-15-2958,0.0,-4.447428e-06
620,55.0,7.0,10,6,2-15-2958,0.0,-4.871015e-06
620,55.0,7.0,10,7,2-15-2958,0.0,-4.592886e-06
620,55.0,7.0,10,8,2-15-2958,0.0,-4.146381e-06
620,55.0,7.0,10,9,2-15-2958,0.0,-4.583321e-06
620,55.0,7.0,10,10,2-15-2958,0.0,-4.983363e-06
620,55.0,7.0,10,11,2-15-2958,0.0,-4.816834e-06
620,55.0,7.0,10,12,2-15-2958,0.0,-4.054799e-06
620,55.0,7.0,10,13,2-15-2958,0.0,-4.300334e-06
620,55.0,7.0,10,14,2-15-2958,0.0,-4.712479e-06
620,55.0,7.0,10,15,2-15-2958,0.0,-4.791824e-06
620,55.0,7.0,10,16,2-15-2958,0.0,-3.222451e-09
620,55.0,7.0,11,1,2-15-2959,0.0,-4.199599e-06
620,55.0,7.0,11,2,2-15-2959,0.0,-4.710781e-06
620,55.0,7.0,11,3,2-15-2959,0.0,-4.295607e-06
620,55.0,7.0,11,4,2-15-2959,0.0,-4.448885e-06
620,55.0,7.0,11,5,2-15-2959,0.0,-4.480552e-06
620,55.0,7.0,11,6,2-15-2959,0.0,-4.713145e-06
620,55.0,7.0,11,7,2-15-2959,0.0,-4.226332e-06
620,55.0,7.0,11,8,2-15-2959,0.0,-4.915111e-06
620,55.0,7.0,11,9,2-15-2959,0.0,-4.287366e-06
620,55.0,7.0,11,10,2-15-2959,0.0,-4.725433e-06
620,55.0,7.0,11,11,2-15-2959,0.0,-4.112209e-06
620,55.0,7.0,11,12,2-15-2959,0.0,-4.703061e-06
620,55.0,7.0,11,13,2-15-2959,0.0,-4.21445e-06
620,55.0,7.0,11,14,2-15-2959,0.0,-4.231583e-06
620,55.0,7.0,11,15,2-15-2959,0.0,-4.553498e-06
620,55.0,7.0,11,16,2-15-2959,0.0,-7.926337e-09
620,55.0,7.0,12,1,2-15-2960,0.0,-3.765827e-06
620,55.0,7.0,12,2,2-15-2960,0.0,-3.852003e-06
620,55.0,7.0,12,3,2-15-2960,0.0,-3.943561e-06
620,55.0,7.0,12,4,2-15-2960,0.0,-3.749712e-06
620,55.0,7.0,12,5,2-15-2960,0.0,-4.157119e-06
620,55.0,7.0,12,6,2-15-2960,0.0,-3.673034e-06
620,55.0,7.0,12,7,2-15-2960,0.0,-4.252503e-06
620,55.0,7.0,12,8,2-15-2960,0.0,-3.697298e-06
620,55.0,7.0,12,9,2-15-2960,0.0,-3.790117e-06
620,55.0,7.0,12,10,2-15-2960,0.0,-3.832807e-06
620,55.0,7.0,12,11,2-15-2960,0.0,-4.195394e-06
620,55.0,7.0,12,12,2-15-2960,0.0,-3.798466e-06
620,55.0,7.0,12,13,2-15-2960,0.0,-3.632557e-06
620,55.0,7.0,12,14,2-15-2960,0.0,-3.637642e-06
620,55.0,7.0,12,15,2-15-2960,0.0,-3.508365e-06
620,55.0,7.0,12,16,2-15-2960,0.0,-2.764753e-09
620,55.0,7.0,13,1,2-16-2961,0.0,-4.109997e-06
620,55.0,7.0,13,2,2-16-2961,0.0,-4.150714e-06
620,55.0,7.0,13,3,2-16-2961,0.0,-3.337834e-06
620,55.0,7.0,13,4,2-16-2961,0.0,-3.420731e-06
620,55.0,7.0,13,5,2-16-2961,0.0,-4.059064e-06
620,55.0,7.0,13,6,2-16-2961,0.0,-4.063254e-06
620,55.0,7.0,13,7,2-16-2961,0.0,-3.292929e-06
620,55.0,7.0,13,8,2-16-2961,0.0,-3.448676e-06
620,55.0,7.0,13,9,2-16-2961,0.0,-4.102952e-06
620,55.0,7.0,13,10,2-16-2961,0.0,-4.76808e-06
620,55.0,7.0,13,11,2-16-2961,0.0,-3.62687e-06
620,55.0,7.0,13,12,2-16-2961,0.0,-3.551114e-06
620,55.0,7.0,13,13,2-16-2961,0.0,-3.672756e-06
620,55.0,7.0,13,14,2-16-2961,0.0,-4.531591e-06
620,55.0,7.0,13,15,2-16-2961,0.0,-3.968647e-06
620,55.0,7.0,13,16,2-16-2961,0.0,-6.051227e-10
620,55.0,7.0,14,1,2-16-2962,0.0,-3.631998e-06
620,55.0,7.0,14,2,2-16-2962,0.0,-2.97842e-06
620,55.0,7.0,14,3,2-16-2962,0.0,-3.404343e-06
620,55.0,7.0,14,4,2-16-2962,0.0,-3.008951e-06
620,55.0,7.0,14,5,2-16-2962,0.0,-3.512827e-06
620,55.0,7.0,14,6,2-16-2962,0.0,-3.335909e-06
620,55.0,7.0,14,7,2-16-2962,0.0,-3.122769e-06
620,55.0,7.0,14,8,2-16-2962,0.0,-3.378296e-06
620,55.0,7.0,14,9,2-16-2962,0.0,-3.342129e-06
620,55.0,7.0,14,10,2-16-2962,0.0,-3.399636e-06
620,55.0,7.0,14,11,2-16-2962,0.0,-2.971098e-06
620,55.0,7.0,14,12,2-16-2962,0.0,-3.584967e-06
620,55.0,7.0,14,13,2-16-2962,0.0,-3.358843e-06
620,55.0,7.0,14,14,2-16-2962,0.0,-3.521385e-06
620,55.0,7.0,14,15,2-16-2962,0.0,-2.715973e-06
620,55.0,7.0,14,16,2-16-2962,0.0,-1.734134e-09
